year,month,airport,carrier,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,arr_flights,arr_cancelled,arr_diverted,arr_del15,arr_delay,delay_ratio
2023,1,MCI,B6,37.87,0.0,28.56,0.0,64.61,274,7,1,92,131.05,0.3358
2023,1,MCI,NK,7.41,0.0,0.0,9.94,57.97,437,16,4,96,75.32,0.2197
2023,1,MCI,F9,36.53,15.13,56.92,0.0,0.0,407,19,2,62,103.53,0.1523
2023,1,MCI,G4,38.16,105.95,20.53,0.0,65.84,198,7,1,38,195.16,0.1919
2023,1,MCI,VX,37.0,0.0,2.58,0.0,0.0,93,2,0,20,39.58,0.2151
2023,2,ATL,AA,11.51,0.0,40.14,0.0,38.78,814,6,3,71,83.73,0.0872
2023,2,ATL,DL,8.58,0.0,56.25,0.0,69.05,426,4,1,71,124.51,0.1667
2023,2,ATL,UA,14.16,73.63,20.28,0.0,49.84,232,5,0,33,129.98,0.1422
2023,2,ATL,WN,0.0,0.0,30.96,0.0,0.0,962,7,4,77,25.8,0.08
2023,2,ATL,AS,21.1,0.0,13.19,0.0,59.0,826,15,1,137,91.1,0.1659
2023,2,ATL,B6,19.73,0.0,0.0,0.0,30.84,748,9,2,56,50.56,0.0749
2023,2,ATL,NK,14.58,105.51,34.62,0.9,63.18,666,11,2,105,177.85,0.1577
2023,2,ATL,F9,18.54,0.0,0.0,0.0,0.0,902,5,3,72,18.54,0.0798
2023,2,ATL,G4,39.95,41.96,0.0,5.78,51.01,776,10,0,102,124.72,0.1314
2023,2,ATL,VX,37.64,0.0,67.75,0.0,0.0,354,3,1,26,94.1,0.0734
2023,2,LAX,AA,0.09,60.28,0.0,0.0,0.0,608,9,2,46,40.27,0.0757
2023,2,LAX,DL,2.35,0.0,0.0,0.0,20.26,352,5,1,53,22.61,0.1506
2023,2,LAX,UA,40.06,42.02,0.0,0.0,26.59,592,7,1,57,94.66,0.0963
2023,2,LAX,WN,0.0,46.82,0.0,0.0,19.73,484,10,0,83,50.95,0.1715
2023,2,LAX,AS,10.08,0.0,14.95,0.0,0.0,320,6,1,40,22.54,0.125
2023,2,LAX,B6,47.28,71.29,0.0,0.0,66.75,488,5,0,80,161.56,0.1639
2023,2,LAX,NK,30.01,0.0,0.0,0.0,19.26,612,8,1,73,49.27,0.1193
2023,2,LAX,F9,16.18,7.79,61.68,0.0,0.0,874,16,2,107,72.77,0.1224
2023,2,LAX,G4,13.91,87.29,1.05,0.0,3.09,910,19,0,100,76.07,0.1099
2023,2,LAX,VX,12.64,0.0,22.83,0.0,20.88,628,7,1,62,52.56,0.0987
2023,2,ORD,AA,0.0,0.0,57.42,0.0,69.05,428,7,0,68,116.89,0.1589
2023,2,ORD,DL,38.64,48.91,6.7,0.0,37.0,330,7,1,34,113.82,0.103
2023,2,ORD,UA,0.0,0.0,0.0,0.0,52.87,370,9,0,31,52.87,0.0838
2023,2,ORD,WN,13.31,77.93,0.0,0.0,0.0,646,15,1,84,65.26,0.13
2023,2,ORD,AS,0.0,77.76,0.0,0.0,15.52,676,16,3,77,67.36,0.1139
2023,2,ORD,B6,36.1,10.9,0.0,0.0,0.0,134,3,0,14,43.36,0.1045
2023,2,ORD,NK,34.34,0.0,0.0,0.0,36.94,586,11,1,55,71.29,0.0939
2023,2,ORD,F9,0.0,0.0,67.94,0.0,0.0,654,5,2,51,56.62,0.078
2023,2,ORD,G4,17.16,0.0,6.23,3.77,0.0,666,12,1,58,26.12,0.0871
2023,2,ORD,VX,9.61,86.3,44.1,0.0,9.21,160,3,0,12,113.09,0.075
2023,2,DFW,AA,40.06,27.89,3.41,0.0,0.0,390,8,0,54,61.49,0.1385
2023,2,DFW,DL,0.0,0.0,0.0,0.0,34.64,718,11,1,120,34.64,0.1671
2023,2,DFW,UA,46.68,0.0,35.84,0.0,0.0,508,8,1,85,76.55,0.1673
2023,2,DFW,WN,32.73,0.0,5.06,0.0,52.72,240,4,0,34,89.67,0.1417
2023,2,DFW,AS,0.0,0.94,45.26,0.0,0.0,324,7,1,27,38.34,0.0833
2023,2,DFW,B6,39.33,24.01,25.54,0.0,0.0,964,9,1,144,76.62,0.1494
2023,2,DFW,NK,14.26,0.0,25.2,0.0,0.0,958,5,2,147,35.27,0.1534
2023,2,DFW,F9,43.6,0.0,0.0,0.0,41.48,374,7,0,57,85.07,0.1524
2023,2,DFW,G4,8.38,0.0,46.92,5.39,63.77,412,5,0,38,116.64,0.0922
2023,2,DFW,VX,8.18,0.0,0.0,0.0,42.98,858,10,0,90,51.16,0.1049
2023,2,DEN,AA,35.07,0.0,55.5,0.0,45.46,162,5,0,44,136.04,0.2716
2023,2,DEN,DL,12.48,36.83,55.43,0.0,14.5,441,21,3,71,106.96,0.161
2023,2,DEN,UA,16.52,0.0,35.94,4.44,24.6,345,8,1,83,81.51,0.2406
2023,2,DEN,WN,24.24,0.0,17.49,0.0,67.99,334,15,2,102,109.72,0.3054
2023,2,DEN,AS,16.88,114.45,0.0,0.0,0.0,492,11,3,83,93.18,0.1687
2023,2,DEN,B6,44.44,62.8,0.0,0.0,0.0,284,12,1,59,86.31,0.2077
2023,2,DEN,NK,32.11,0.0,17.05,0.0,0.0,211,5,1,62,49.16,0.2938
2023,2,DEN,F9,2.97,0.0,39.9,0.0,0.0,184,9,0,39,42.87,0.212
2023,2,DEN,G4,43.27,0.0,0.0,0.0,0.0,184,8,1,52,43.27,0.2826
2023,2,DEN,VX,0.0,0.0,0.0,0.0,60.65,326,11,2,113,60.65,0.3466
2023,2,JFK,AA,0.0,0.0,0.0,0.0,0.0,67,1,0,11,0.0,0.1642
2023,2,JFK,DL,45.48,0.0,51.69,0.0,0.0,67,2,0,14,97.17,0.209
2023,2,JFK,UA,0.0,94.36,0.0,0.0,57.06,66,2,0,11,119.96,0.1667
2023,2,JFK,WN,0.0,2.47,31.01,2.74,0.32,478,22,0,167,35.71,0.3494
2023,2,JFK,AS,34.69,0.0,0.0,0.0,54.65,200,9,0,37,89.33,0.185
2023,2,JFK,B6,46.03,0.0,0.0,0.0,37.82,289,3,1,51,83.85,0.1765
2023,2,JFK,NK,0.0,31.83,0.29,0.0,54.71,103,3,0,34,76.22,0.3301
2023,2,JFK,F9,26.29,33.76,0.0,0.0,59.57,254,10,2,69,108.37,0.2717
2023,2,JFK,G4,0.0,0.0,2.8,0.0,60.58,287,10,2,56,63.38,0.1951
2023,2,JFK,VX,10.45,0.0,0.0,0.0,0.0,300,3,1,82,10.45,0.2733
2023,2,SFO,AA,37.53,0.0,30.77,0.0,51.73,372,13,2,125,120.04,0.336
2023,2,SFO,DL,23.38,77.24,36.64,0.0,62.22,114,1,0,18,173.73,0.1579
2023,2,SFO,UA,0.0,0.0,51.01,0.0,54.34,385,4,1,61,105.35,0.1584
2023,2,SFO,WN,0.19,0.99,55.35,0.0,1.14,362,11,1,99,57.34,0.2735
2023,2,SFO,AS,20.96,36.51,59.79,8.08,12.59,101,4,0,16,125.75,0.1584
2023,2,SFO,B6,48.65,3.36,12.22,0.0,0.0,200,5,0,69,63.1,0.345
2023,2,SFO,NK,25.8,0.0,36.62,0.0,0.0,447,15,3,153,62.43,0.3423
2023,2,SFO,F9,32.51,29.1,50.69,0.0,0.0,462,19,3,84,102.59,0.1818
2023,2,SFO,G4,0.0,87.83,7.01,0.0,0.0,387,16,3,99,65.57,0.2558
2023,2,SFO,VX,17.3,26.39,24.33,0.01,33.65,68,1,0,15,92.88,0.2206
2023,2,SEA,AA,0.0,103.06,43.23,0.0,41.5,432,21,4,143,153.44,0.331
2023,2,SEA,DL,48.85,67.17,0.0,0.0,33.34,118,3,0,21,126.97,0.178
2023,2,SEA,UA,49.14,69.59,0.45,0.0,0.0,320,4,2,95,95.98,0.2969
2023,2,SEA,WN,0.0,0.0,4.99,0.0,13.2,95,1,0,27,18.19,0.2842
2023,2,SEA,AS,0.0,38.96,0.0,0.0,67.41,448,22,0,149,93.38,0.3326
2023,2,SEA,B6,0.0,0.0,0.0,0.0,49.3,248,4,0,44,49.3,0.1774
2023,2,SEA,NK,40.86,0.0,0.0,0.0,2.87,369,12,1,110,43.73,0.2981
2023,2,SEA,F9,18.8,0.0,59.72,0.0,0.0,260,6,0,45,78.52,0.1731
2023,2,SEA,G4,0.0,112.56,0.0,0.0,24.12,79,1,0,18,99.16,0.2278
2023,2,SEA,VX,0.0,55.35,22.71,0.0,55.01,243,4,1,37,114.62,0.1523
2023,2,LAS,AA,17.36,0.0,29.62,0.0,35.85,497,7,2,136,82.83,0.2736
2023,2,LAS,DL,2.58,0.0,0.0,0.0,0.0,224,10,1,49,2.58,0.2188
2023,2,LAS,UA,17.45,0.0,39.54,3.65,0.0,129,1,0,32,60.63,0.2481
2023,2,LAS,WN,0.0,99.03,53.14,0.0,0.0,318,14,2,98,119.16,0.3082
2023,2,LAS,AS,3.99,0.0,0.0,0.0,1.31,208,3,0,43,5.3,0.2067
2023,2,LAS,B6,0.0,107.3,0.0,0.0,0.0,111,4,0,19,71.53,0.1712
2023,2,LAS,NK,39.07,33.24,0.0,0.0,0.0,143,5,1,41,61.23,0.2867
2023,2,LAS,F9,21.52,0.0,52.43,0.0,0.0,290,10,0,46,73.95,0.1586
2023,2,LAS,G4,0.0,9.3,0.0,0.0,0.0,477,12,0,120,6.2,0.2516
2023,2,LAS,VX,33.96,0.0,26.51,0.0,0.0,207,2,1,33,60.47,0.1594
2023,2,MCO,AA,0.0,0.0,21.68,0.0,0.0,224,9,0,57,21.68,0.2545
2023,2,MCO,DL,11.11,0.0,42.15,0.0,0.0,361,6,0,103,53.26,0.2853
2023,2,MCO,UA,15.09,0.0,37.84,0.0,0.0,99,1,0,33,52.93,0.3333
2023,2,MCO,WN,0.0,0.0,3.42,0.0,42.42,378,18,0,122,45.83,0.3228
2023,2,MCO,AS,5.38,0.0,0.0,0.0,0.0,294,9,1,87,5.38,0.2959
2023,2,MCO,B6,44.47,0.0,37.25,0.0,6.55,457,21,3,106,88.28,0.2319
2023,2,MCO,NK,0.0,0.0,47.04,0.0,33.27,204,5,1,46,80.31,0.2255
2023,2,MCO,F9,7.5,3.66,0.0,0.0,45.08,411,16,2,142,55.01,0.3455
2023,2,MCO,G4,0.0,102.38,42.66,0.0,30.84,368,7,3,116,141.75,0.3152
2023,2,MCO,VX,0.0,0.0,12.13,0.0,0.0,415,4,1,113,12.13,0.2723
2023,2,EWR,AA,16.73,0.0,20.14,0.0,0.0,284,3,2,99,36.86,0.3486
2023,2,EWR,DL,39.01,0.0,56.32,0.0,28.28,313,6,0,104,123.61,0.3323
2023,2,EWR,UA,21.02,51.68,0.0,0.0,0.0,188,3,1,63,55.47,0.3351
2023,2,EWR,WN,28.51,0.0,9.07,0.0,53.59,468,10,3,83,91.18,0.1774
2023,2,EWR,AS,0.0,0.0,0.0,0.0,0.0,301,10,1,89,0.0,0.2957
2023,2,EWR,B6,28.82,0.0,9.95,0.0,0.0,134,2,0,29,38.77,0.2164
2023,2,EWR,NK,22.88,25.45,0.0,0.0,0.0,246,7,2,37,39.85,0.1504
2023,2,EWR,F9,43.12,0.0,40.94,0.0,49.3,261,11,2,72,133.35,0.2759
2023,2,EWR,G4,39.41,50.89,10.64,0.0,0.0,285,8,2,68,83.98,0.2386
2023,2,EWR,VX,0.0,0.0,28.4,0.0,0.0,370,4,1,62,28.4,0.1676
2023,2,CLT,AA,15.08,0.0,46.58,0.0,64.73,121,5,0,38,126.38,0.314
2023,2,CLT,DL,3.54,0.0,38.57,0.0,0.0,291,9,2,97,42.12,0.3333
2023,2,CLT,UA,39.35,3.73,9.55,0.0,0.0,416,6,3,73,51.39,0.1755
2023,2,CLT,WN,45.0,0.0,0.0,0.0,15.33,204,3,1,54,60.33,0.2647
2023,2,CLT,AS,39.57,0.0,0.0,0.0,58.55,174,4,0,48,98.12,0.2759
2023,2,CLT,B6,0.0,82.37,0.0,0.0,55.6,221,4,1,75,110.52,0.3394
2023,2,CLT,NK,27.41,0.0,34.55,0.0,0.0,141,5,0,34,61.96,0.2411
2023,2,CLT,F9,0.0,1.37,30.71,0.0,0.0,109,2,0,23,31.62,0.211
2023,2,CLT,G4,8.24,82.9,0.0,4.4,27.58,380,7,3,78,95.5,0.2053
2023,2,CLT,VX,24.15,0.0,11.49,0.0,0.0,260,9,0,88,35.63,0.3385
2023,2,PHX,AA,0.0,0.0,58.99,0.0,54.14,225,7,1,57,113.13,0.2533
2023,2,PHX,DL,8.11,0.0,0.0,0.0,53.48,237,10,1,68,61.58,0.2869
2023,2,PHX,UA,7.25,0.0,0.0,0.0,0.0,181,4,0,46,7.25,0.2541
2023,2,PHX,WN,0.0,109.72,27.22,0.0,7.8,71,1,0,13,108.16,0.1831
2023,2,PHX,AS,0.0,0.0,41.14,2.58,0.0,128,4,1,19,43.72,0.1484
2023,2,PHX,B6,26.18,0.0,0.0,0.0,26.29,88,2,0,23,52.47,0.2614
2023,2,PHX,NK,14.51,0.0,57.11,0.0,0.0,59,2,0,19,71.62,0.322
2023,2,PHX,F9,0.0,0.0,23.19,0.0,0.0,221,4,1,63,23.19,0.2851
2023,2,PHX,G4,40.55,0.0,20.83,0.0,20.49,216,7,0,75,81.86,0.3472
2023,2,PHX,VX,0.0,0.0,27.83,0.0,7.18,144,6,0,48,35.01,0.3333
2023,2,IAH,AA,36.49,0.0,17.62,0.0,0.0,445,20,2,155,54.12,0.3483
2023,2,IAH,DL,0.0,0.0,54.67,0.0,10.74,380,8,3,96,65.4,0.2526
2023,2,IAH,UA,36.98,0.0,0.0,0.0,57.86,126,2,0,28,94.84,0.2222
2023,2,IAH,WN,47.65,89.46,49.01,0.0,41.06,263,5,0,82,197.36,0.3118
2023,2,IAH,AS,25.86,0.0,30.2,8.11,0.0,314,4,1,60,64.18,0.1911
2023,2,IAH,B6,23.68,0.0,57.37,0.0,20.6,273,8,1,59,101.66,0.2161
2023,2,IAH,NK,28.39,0.0,0.0,0.0,4.19,489,19,2,144,32.57,0.2945
2023,2,IAH,F9,28.18,0.0,0.0,0.0,33.92,188,4,1,60,62.1,0.3191
2023,2,IAH,G4,39.47,0.0,0.0,0.0,57.0,334,11,0,85,96.48,0.2545
2023,2,IAH,VX,45.18,0.0,0.0,0.0,0.0,445,12,1,83,45.18,0.1865
2023,2,MIA,AA,42.54,0.0,26.28,0.0,0.0,439,15,2,112,68.82,0.2551
2023,2,MIA,DL,36.17,11.61,11.52,0.0,0.0,328,8,1,107,55.43,0.3262
2023,2,MIA,UA,10.14,0.0,0.0,0.0,51.81,483,13,3,164,61.95,0.3395
2023,2,MIA,WN,0.0,0.0,0.0,0.0,0.0,214,5,0,57,0.0,0.2664
2023,2,MIA,AS,15.55,0.0,0.0,0.0,60.52,198,6,0,67,76.07,0.3384
2023,2,MIA,B6,13.41,0.0,43.67,0.0,0.0,114,2,0,23,57.07,0.2018
2023,2,MIA,NK,37.74,0.0,59.74,0.0,0.0,62,2,0,19,97.48,0.3065
2023,2,MIA,F9,0.0,0.0,0.0,0.0,0.0,60,2,0,15,0.0,0.25
2023,2,MIA,G4,46.64,0.0,0.0,0.0,23.31,420,12,2,137,69.95,0.3262
2023,2,MIA,VX,0.0,58.83,22.76,0.0,32.45,354,12,1,87,94.43,0.2458
2023,2,BOS,AA,36.92,0.0,42.05,0.0,21.6,343,5,1,60,100.57,0.1749
2023,2,BOS,DL,49.42,0.0,6.61,0.0,65.63,52,1,0,10,121.66,0.1923
2023,2,BOS,UA,10.79,0.0,22.94,0.0,0.0,51,1,0,16,33.72,0.3137
2023,2,BOS,WN,19.47,0.0,58.16,0.0,0.0,172,7,1,54,77.64,0.314
2023,2,BOS,AS,11.15,0.0,7.09,0.0,0.0,120,2,0,19,18.24,0.1583
2023,2,BOS,B6,47.06,112.7,0.0,0.0,0.0,422,20,2,108,122.19,0.2559
2023,2,BOS,NK,45.73,0.0,30.05,0.0,0.0,470,12,4,154,75.78,0.3277
2023,2,BOS,F9,0.0,0.0,21.52,0.0,0.0,216,7,1,33,21.52,0.1528
2023,2,BOS,G4,21.72,4.18,3.14,0.0,16.07,313,11,2,80,43.72,0.2556
2023,2,BOS,VX,34.4,47.78,0.0,0.0,0.0,360,12,1,55,66.25,0.1528
2023,2,MSP,AA,0.0,85.12,0.0,0.0,0.0,213,8,1,32,56.75,0.1502
2023,2,MSP,DL,31.1,0.0,42.79,0.0,0.0,248,10,1,72,73.89,0.2903
2023,2,MSP,UA,0.0,61.85,0.0,0.0,0.0,390,6,1,126,41.23,0.3231
2023,2,MSP,WN,40.02,0.0,0.0,0.0,1.3,488,20,2,127,41.32,0.2602
2023,2,MSP,AS,33.9,28.15,0.0,0.0,0.0,485,17,0,110,52.67,0.2268
2023,2,MSP,B6,26.53,21.53,25.4,0.0,51.08,412,13,3,102,117.37,0.2476
2023,2,MSP,NK,38.37,0.0,0.0,7.45,14.3,311,5,2,94,60.12,0.3023
2023,2,MSP,F9,9.58,0.0,21.59,0.0,0.0,299,10,1,91,31.17,0.3043
2023,2,MSP,G4,30.53,0.0,0.0,0.0,56.74,86,2,0,18,87.27,0.2093
2023,2,MSP,VX,0.0,118.8,31.93,0.0,36.95,173,5,0,54,148.07,0.3121
2023,2,FLL,AA,39.27,20.79,0.0,0.0,0.99,304,8,2,92,54.11,0.3026
2023,2,FLL,DL,43.83,0.0,28.44,0.0,68.23,139,4,0,48,140.5,0.3453
2023,2,FLL,UA,1.75,0.0,42.31,0.0,0.0,67,1,0,11,44.06,0.1642
2023,2,FLL,WN,0.0,98.59,36.43,5.75,60.14,431,4,0,131,168.05,0.3039
2023,2,FLL,AS,34.75,0.0,0.0,0.0,0.0,286,3,0,96,34.75,0.3357
2023,2,FLL,B6,13.15,21.41,55.5,0.0,4.91,431,13,2,142,87.83,0.3295
2023,2,FLL,NK,0.0,96.67,0.0,0.0,0.0,495,13,2,154,64.45,0.3111
2023,2,FLL,F9,0.0,9.6,0.0,0.0,6.94,260,3,0,88,13.34,0.3385
2023,2,FLL,G4,0.0,49.76,0.0,0.0,2.77,342,10,0,94,35.94,0.2749
2023,2,FLL,VX,25.63,60.44,21.71,0.0,49.08,439,17,2,109,136.71,0.2483
2023,2,DTW,AA,8.36,0.0,0.0,0.0,43.19,176,3,1,56,51.54,0.3182
2023,2,DTW,DL,34.09,0.0,0.0,0.0,48.55,105,3,0,16,82.63,0.1524
2023,2,DTW,UA,32.14,0.0,38.43,0.0,6.37,266,12,0,42,76.94,0.1579
2023,2,DTW,WN,28.14,0.0,0.0,0.0,37.72,325,7,2,52,65.86,0.16
2023,2,DTW,AS,0.34,0.0,56.57,0.0,65.83,401,5,1,138,122.74,0.3441
2023,2,DTW,B6,30.74,0.0,13.27,0.0,33.24,313,14,0,50,77.25,0.1597
2023,2,DTW,NK,1.85,0.0,0.31,0.0,0.0,288,13,2,57,2.15,0.1979
2023,2,DTW,F9,0.0,0.0,0.0,0.0,0.0,221,4,1,69,0.0,0.3122
2023,2,DTW,G4,20.0,0.0,2.44,0.0,45.63,218,7,1,39,68.07,0.1789
2023,2,DTW,VX,24.86,90.21,0.0,0.0,7.29,311,9,0,59,92.29,0.1897
2023,2,PHL,AA,31.13,0.0,24.12,0.0,0.0,80,2,0,27,55.25,0.3375
2023,2,PHL,DL,45.53,3.74,0.0,0.0,23.17,210,9,0,40,71.19,0.1905
2023,2,PHL,UA,39.85,0.0,54.64,0.74,0.0,493,7,3,128,95.23,0.2596
2023,2,PHL,WN,30.9,48.62,40.12,0.0,66.92,314,14,1,93,170.36,0.2962
2023,2,PHL,AS,10.41,59.83,0.0,5.55,0.0,115,5,0,31,55.85,0.2696
2023,2,PHL,B6,0.0,0.0,14.28,0.0,0.0,211,8,0,63,14.28,0.2986
2023,2,PHL,NK,37.83,0.0,0.0,0.0,0.0,319,3,1,55,37.83,0.1724
2023,2,PHL,F9,0.0,0.0,15.71,0.0,38.94,71,1,0,17,54.64,0.2394
2023,2,PHL,G4,2.79,0.0,58.36,0.0,10.92,351,8,2,57,72.07,0.1624
2023,2,PHL,VX,10.6,0.0,52.99,0.0,66.74,484,5,1,128,130.33,0.2645
2023,2,LGA,AA,0.0,34.34,31.04,0.0,0.0,297,8,2,77,53.94,0.2593
2023,2,LGA,DL,5.07,76.64,0.0,0.0,36.15,104,4,0,26,92.31,0.25
2023,2,LGA,UA,0.52,117.74,12.94,0.0,21.59,97,2,0,29,113.54,0.299
2023,2,LGA,WN,9.38,0.0,0.0,0.0,0.0,144,2,1,41,9.38,0.2847
2023,2,LGA,AS,27.78,0.0,20.42,0.0,31.17,173,6,1,40,79.36,0.2312
2023,2,LGA,B6,14.96,0.0,0.0,0.0,13.04,422,18,3,116,28.0,0.2749
2023,2,LGA,NK,48.47,0.0,55.56,0.0,23.71,372,11,0,58,127.73,0.1559
2023,2,LGA,F9,29.52,0.0,0.0,0.0,0.0,316,5,0,93,29.52,0.2943
2023,2,LGA,G4,0.0,99.83,22.83,0.0,22.63,290,9,1,93,112.02,0.3207
2023,2,LGA,VX,32.06,10.57,41.35,0.0,58.79,483,18,1,124,139.25,0.2567
2023,2,BWI,AA,10.35,0.0,0.0,0.0,22.46,451,16,3,107,32.81,0.2373
2023,2,BWI,DL,15.78,0.0,0.0,0.0,2.91,172,5,1,44,18.69,0.2558
2023,2,BWI,UA,33.4,52.39,0.0,0.0,0.0,437,13,3,149,68.33,0.341
2023,2,BWI,WN,0.0,0.0,6.57,0.0,0.0,498,15,1,77,6.57,0.1546
2023,2,BWI,AS,26.28,32.18,0.0,0.0,0.0,178,3,0,55,47.74,0.309
2023,2,BWI,B6,0.0,88.98,0.0,5.32,47.93,416,13,3,129,112.57,0.3101
2023,2,BWI,NK,8.8,0.0,0.0,0.0,0.0,175,4,0,51,8.8,0.2914
2023,2,BWI,F9,9.03,0.0,0.87,0.0,29.45,438,7,2,69,39.35,0.1575
2023,2,BWI,G4,2.11,100.18,0.0,5.73,0.0,219,9,0,60,74.62,0.274
2023,2,BWI,VX,37.58,0.0,0.0,0.0,19.85,261,4,1,44,57.43,0.1686
2023,2,SLC,AA,47.09,0.0,0.0,0.0,0.0,145,6,0,50,47.09,0.3448
2023,2,SLC,DL,0.0,81.02,58.86,0.0,0.0,468,5,1,89,112.88,0.1902
2023,2,SLC,UA,0.0,0.0,0.0,0.0,0.0,463,14,1,150,0.0,0.324
2023,2,SLC,WN,49.37,0.0,0.0,0.0,0.0,222,5,1,34,49.37,0.1532
2023,2,SLC,AS,0.0,0.0,0.0,0.0,0.0,249,3,2,50,0.0,0.2008
2023,2,SLC,B6,20.93,31.36,31.66,0.0,46.74,141,3,0,42,120.23,0.2979
2023,2,SLC,NK,0.0,70.15,11.51,0.0,32.68,136,4,0,38,90.96,0.2794
2023,2,SLC,F9,11.84,87.45,0.74,0.0,40.74,98,4,0,23,111.62,0.2347
2023,2,SLC,G4,31.36,106.11,31.86,2.75,0.0,76,1,0,22,136.71,0.2895
2023,2,SLC,VX,0.0,2.1,19.5,0.0,17.68,58,0,0,11,38.58,0.1897
2023,2,IAD,AA,0.0,0.0,0.0,0.0,0.0,458,18,3,99,0.0,0.2162
2023,2,IAD,DL,0.0,0.0,21.13,0.0,49.63,256,12,0,40,70.76,0.1562
2023,2,IAD,UA,36.33,81.18,0.0,0.0,14.22,86,2,0,24,104.67,0.2791
2023,2,IAD,WN,0.0,0.0,20.32,0.0,69.14,356,16,0,90,89.46,0.2528
2023,2,IAD,AS,16.6,1.22,30.17,3.38,0.0,414,12,0,102,50.96,0.2464
2023,2,IAD,B6,0.75,51.07,10.23,0.0,32.4,252,8,1,82,77.43,0.3254
2023,2,IAD,NK,0.0,0.0,31.85,0.0,16.98,262,9,1,56,48.83,0.2137
2023,2,IAD,F9,38.48,0.0,35.73,0.0,0.0,64,2,0,21,74.21,0.3281
2023,2,IAD,G4,0.0,0.0,42.78,0.0,21.4,433,16,2,93,64.18,0.2148
2023,2,IAD,VX,10.72,0.0,23.2,0.0,46.55,388,11,3,73,80.47,0.1881
2023,2,DCA,AA,9.88,0.0,52.89,0.0,29.51,166,1,0,26,92.28,0.1566
2023,2,DCA,DL,39.98,112.32,0.0,0.0,0.0,378,7,3,77,114.86,0.2037
2023,2,DCA,UA,0.0,72.37,0.0,0.0,0.0,190,3,0,55,48.25,0.2895
2023,2,DCA,WN,25.32,0.0,29.18,0.0,0.0,319,15,2,51,54.5,0.1599
2023,2,DCA,AS,6.21,107.45,37.13,0.0,62.98,332,15,1,69,177.96,0.2078
2023,2,DCA,B6,0.0,0.0,0.0,0.0,69.04,430,13,1,71,69.04,0.1651
2023,2,DCA,NK,0.0,58.4,7.98,0.0,0.0,434,18,2,151,46.91,0.3479
2023,2,DCA,F9,15.69,30.69,0.0,0.0,0.0,217,9,0,44,36.16,0.2028
2023,2,DCA,G4,19.69,72.33,9.41,0.0,0.0,93,3,0,26,77.31,0.2796
2023,2,DCA,VX,6.31,0.0,0.0,0.0,0.0,76,2,0,16,6.31,0.2105
2023,2,MDW,AA,0.0,0.0,22.05,0.0,45.92,218,10,0,62,67.96,0.2844
2023,2,MDW,DL,0.0,117.02,35.25,0.0,0.0,127,5,0,40,113.27,0.315
2023,2,MDW,UA,0.0,17.3,35.62,0.0,67.64,220,6,1,66,114.79,0.3
2023,2,MDW,WN,0.0,22.58,9.47,0.0,60.24,187,6,0,50,84.76,0.2674
2023,2,MDW,AS,39.51,0.0,48.84,0.0,0.0,226,5,0,68,88.34,0.3009
2023,2,MDW,B6,9.91,0.0,20.72,0.0,0.0,448,13,2,135,30.63,0.3013
2023,2,MDW,NK,10.78,92.76,3.7,0.0,0.0,303,3,2,84,76.33,0.2772
2023,2,MDW,F9,5.43,0.0,0.0,0.0,15.13,97,3,0,15,20.56,0.1546
2023,2,MDW,G4,0.0,54.76,0.0,0.0,59.1,237,9,0,52,95.6,0.2194
2023,2,MDW,VX,35.89,0.0,53.55,0.0,65.18,239,6,0,40,154.61,0.1674
2023,2,TPA,AA,28.24,0.0,56.02,0.0,0.0,240,8,1,69,84.25,0.2875
2023,2,TPA,DL,20.67,80.21,49.63,0.0,0.0,218,8,0,60,123.77,0.2752
2023,2,TPA,UA,0.0,45.19,42.9,0.0,34.19,104,2,0,23,107.22,0.2212
2023,2,TPA,WN,40.07,0.0,23.35,0.0,64.2,298,4,2,47,127.62,0.1577
2023,2,TPA,AS,0.0,0.0,53.11,0.0,28.67,490,21,3,159,81.78,0.3245
2023,2,TPA,B6,20.59,0.0,3.52,0.0,36.61,492,23,0,116,60.72,0.2358
2023,2,TPA,NK,36.88,0.0,29.91,0.0,37.09,118,3,1,25,103.88,0.2119
2023,2,TPA,F9,17.77,0.0,0.0,0.0,68.82,234,4,1,40,86.59,0.1709
2023,2,TPA,G4,34.1,20.35,43.18,0.0,61.75,240,3,0,58,152.59,0.2417
2023,2,TPA,VX,0.0,0.0,0.0,0.0,0.0,341,14,1,88,0.0,0.2581
2023,2,BNA,AA,24.46,46.39,34.05,0.0,39.76,401,18,3,68,129.19,0.1696
2023,2,BNA,DL,46.83,60.7,32.32,0.0,0.0,438,11,0,67,119.61,0.153
2023,2,BNA,UA,45.85,0.0,22.71,0.0,65.0,209,2,1,48,133.56,0.2297
2023,2,BNA,WN,37.93,0.0,53.83,0.0,2.65,342,15,0,110,94.41,0.3216
2023,2,BNA,AS,45.6,65.42,59.8,0.0,6.45,283,4,0,70,155.46,0.2473
2023,2,BNA,B6,0.0,0.0,0.0,0.0,3.55,277,8,0,83,3.55,0.2996
2023,2,BNA,NK,0.0,63.05,50.53,0.0,10.09,103,2,0,34,102.65,0.3301
2023,2,BNA,F9,0.0,0.0,21.19,0.0,0.0,167,6,0,33,21.19,0.1976
2023,2,BNA,G4,14.98,39.48,23.64,5.73,38.24,356,4,0,83,108.92,0.2331
